Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-12-06 19:49:06,"Legs",1h 19m,"Cable Hip Adduction",4,7.5,12,0,0,,,
2023-12-06 19:49:06,"Legs",1h 19m,"Leg Extension (Machine)",1,40.0,12,0,0,"",,
2023-12-06 19:49:06,"Legs",1h 19m,"Leg Extension (Machine)",2,49.5,12,0,0,,,
2023-12-06 19:49:06,"Legs",1h 19m,"Leg Extension (Machine)",3,59.5,10,0,0,,,
2023-12-06 19:49:06,"Legs",1h 19m,"Leg Extension (Machine)",4,59.5,10,0,0,,,
2023-12-06 19:49:06,"Legs",1h 19m,"Leg Extension (Machine)",5,64.5,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Triceps Extension",1,17.5,10,0,0,"","",
2023-12-22 10:37:53,"Push",1h 5m,"Triceps Extension",2,15.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Triceps Extension",3,15.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Triceps Extension",4,15.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Chest Press (Machine)",1,40.5,12,0,0,"",,
2023-12-22 10:37:53,"Push",1h 5m,"Chest Press (Machine)",2,63.5,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Chest Press (Machine)",3,63.5,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Chest Press (Machine)",4,66.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Chest Press (Machine)",5,66.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Lateral Raise (Dumbbell)",1,7.0,10,0,0,"",,
2023-12-22 10:37:53,"Push",1h 5m,"Lateral Raise (Dumbbell)",2,7.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Lateral Raise (Dumbbell)",3,7.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Lateral Raise (Dumbbell)",4,6.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Shoulder Press (Machine)",1,24.0,10,0,0,"",,
2023-12-22 10:37:53,"Push",1h 5m,"Shoulder Press (Machine)",2,28.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Shoulder Press (Machine)",3,28.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Shoulder Press (Machine)",4,24.0,10,0,0,,,
2023-12-22 10:37:53,"Push",1h 5m,"Skullcrusher (Dumbbell)",1,24.0,10,0,0,"",,
2023-12-22 10:37:53,"Push",1h 5m,"Skullcrusher (Dumbbell)",2,24.0,10,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2024-01-12 17:27:52,"Push",1h 39m,"Bench Press (Barbell)",2,50.0,9,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Bench Press (Barbell)",3,55.0,9,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Bench Press (Barbell)",4,60.0,9,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Bench Press (Barbell)",5,60.0,9,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Chest Fly",1,40.0,10,0,0,"",,
2024-01-12 17:27:52,"Push",1h 39m,"Chest Fly",2,52.0,8,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Chest Fly",3,50.0,7,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Chest Fly",4,49.0,8,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Chest Fly",5,49.0,10,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Incline Bench Press (Dumbbell)",1,16.0,10,0,0,"",,
2024-01-12 17:27:52,"Push",1h 39m,"Incline Bench Press (Dumbbell)",2,16.0,9,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Incline Bench Press (Dumbbell)",3,14.0,8,0,0,,,
2024-01-12 17:27:52,"Push",1h 39m,"Cable Two Arm Push Up",1,5.0,8,0,0,"",,
2024-01-12 17:27:52,"Push",1h 39m,"Cable Two Arm Push Up",2,5.0,8,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Seated Leg Curl (Machine)",1,40.0,10,0,0,"","",
2024-01-14 16:32:15,"Legs",1h 9m,"Seated Leg Curl (Machine)",2,50.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Seated Leg Curl (Machine)",3,50.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Seated Leg Curl (Machine)",4,50.0,8,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Leg Extension (Machine)",1,40.0,12,0,0,"",,
2024-01-14 16:32:15,"Legs",1h 9m,"Leg Extension (Machine)",2,59.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Leg Extension (Machine)",3,59.5,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Leg Extension (Machine)",4,50.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Squat (Barbell)",1,20.0,10,0,0,"",,
2024-01-14 16:32:15,"Legs",1h 9m,"Squat (Barbell)",2,40.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Squat (Barbell)",4,50.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Squat (Barbell)",5,60.0,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Abductor (Machine)",1,49.5,10,0,0,"",,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Abductor (Machine)",2,49.5,12,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Abductor (Machine)",3,49.5,12,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Adductor (Machine)",1,49.5,10,0,0,"",,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Adductor (Machine)",2,58.5,12,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Hip Adductor (Machine)",3,55.5,12,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Calf Press on Seated Leg Press",1,121.5,12,0,0,"",,
2024-01-14 16:32:15,"Legs",1h 9m,"Calf Press on Seated Leg Press",2,130.5,10,0,0,,,
2024-01-14 16:32:15,"Legs",1h 9m,"Calf Press on Seated Leg Press",3,125.0,12,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Shrug (Dumbbell)",1,26.0,10,0,0,"","",
2024-01-16 13:31:20,"Pull",1h 5m,"Shrug (Dumbbell)",2,26.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Shrug (Dumbbell)",3,26.0,9,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Hammer Curl (Dumbbell)",1,12.0,10,0,0,"",,
2024-01-16 13:31:20,"Pull",1h 5m,"Hammer Curl (Dumbbell)",2,12.0,9,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Hammer Curl (Dumbbell)",3,10.0,6,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Hammer Curl (Dumbbell)",4,8.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Hammer Curl (Dumbbell)",5,8.0,8,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Reverse Fly (Machine)",1,38.5,10,0,0,"",,
2024-01-16 13:31:20,"Pull",1h 5m,"Reverse Fly (Machine)",2,38.5,8,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Reverse Fly (Machine)",3,31.5,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Reverse Fly (Machine)",4,38.5,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Bicep Curl (Cable)",1,15.0,8,0,0,"",,
2024-01-16 13:31:20,"Pull",1h 5m,"Bicep Curl (Cable)",2,15.0,8,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Bicep Curl (Cable)",3,12.5,8,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Bicep Curl (Cable)",4,12.5,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Seated Row (Machine)",1,40.0,10,0,0,"",,
2024-01-16 13:31:20,"Pull",1h 5m,"Seated Row (Machine)",2,60.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Seated Row (Machine)",3,60.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Seated Row (Machine)",4,60.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Lat Pulldown (Machine)",1,60.0,10,0,0,"",,
2024-01-16 13:31:20,"Pull",1h 5m,"Lat Pulldown (Machine)",2,70.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Lat Pulldown (Machine)",3,70.0,10,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Lat Pulldown (Machine)",4,70.0,8,0,0,,,
2024-01-16 13:31:20,"Pull",1h 5m,"Lat Pulldown (Machine)",5,60.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Triceps Extension",1,15.0,10,0,0,"","",
2024-01-19 18:24:09,"Push",1h 6m,"Triceps Extension",2,15.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Skullcrusher (Dumbbell)",1,26.0,8,0,0,"",,
2024-01-19 18:24:09,"Push",1h 6m,"Skullcrusher (Dumbbell)",2,26.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Skullcrusher (Dumbbell)",3,26.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Skullcrusher (Dumbbell)",4,26.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Chest Fly",1,40.0,12,0,0,"",,
2024-01-19 18:24:09,"Push",1h 6m,"Chest Fly",2,54.5,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Chest Fly",3,54.5,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Chest Fly",4,54.5,9,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Chest Fly",5,49.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Seated Overhead Press (Dumbbell)",1,12.0,10,0,0,"",,
2024-01-19 18:24:09,"Push",1h 6m,"Seated Overhead Press (Dumbbell)",2,14.0,12,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Seated Overhead Press (Dumbbell)",3,14.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Seated Overhead Press (Dumbbell)",4,14.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Incline Bench Press (Dumbbell)",1,18.0,5,0,0,"",,
2024-01-19 18:24:09,"Push",1h 6m,"Incline Bench Press (Dumbbell)",2,14.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Incline Bench Press (Dumbbell)",3,14.0,8,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Incline Bench Press (Dumbbell)",4,14.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Cable Two Arm Push Up",1,5.0,10,0,0,"",,
2024-01-19 18:24:09,"Push",1h 6m,"Cable Two Arm Push Up",2,7.5,8,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Cable Two Arm Push Up",3,5.0,10,0,0,,,
2024-01-19 18:24:09,"Push",1h 6m,"Cable Two Arm Push Up",4,5.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Seated Leg Curl (Machine)",1,49.5,10,0,0,"","",
2024-01-21 16:48:13,"Legs",1h 19m,"Seated Leg Curl (Machine)",2,50.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Seated Leg Curl (Machine)",3,50.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Leg Extension (Machine)",1,40.0,12,0,0,"",,
2024-01-21 16:48:13,"Legs",1h 19m,"Leg Extension (Machine)",2,58.5,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Squat (Barbell)",1,20.0,10,0,0,"",,
2024-01-21 16:48:13,"Legs",1h 19m,"Squat (Barbell)",2,50.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Squat (Barbell)",3,60.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Squat (Barbell)",4,60.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Squat (Barbell)",5,60.0,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Abductor (Machine)",1,40.5,10,0,0,"",,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Abductor (Machine)",2,58.5,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Abductor (Machine)",3,58.5,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Abductor (Machine)",4,54.5,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Abductor (Machine)",5,54.5,10,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Adductor (Machine)",1,30.5,10,0,0,"",,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Adductor (Machine)",2,40.5,12,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Adductor (Machine)",3,54.5,12,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Adductor (Machine)",4,54.5,12,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Hip Adductor (Machine)",5,58.5,11,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Calf Press on Seated Leg Press",1,121.5,12,0,0,"",,
2024-01-21 16:48:13,"Legs",1h 19m,"Calf Press on Seated Leg Press",2,135.5,12,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Calf Press on Seated Leg Press",3,140.0,12,0,0,,,
2024-01-21 16:48:13,"Legs",1h 19m,"Calf Press on Seated Leg Press",4,154.5,10,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Chest Fly",1,30.0,10,0,0,"","",
2024-01-24 13:39:35,"Push",1h 3m,"Chest Fly",2,52.5,12,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Chest Fly",3,58.5,10,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Chest Fly",4,58.5,9,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2024-01-24 13:39:35,"Push",1h 3m,"Bench Press (Barbell)",2,50.0,10,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Bench Press (Barbell)",3,60.0,7,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Bench Press (Barbell)",4,55.0,7,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Bench Press (Barbell)",5,50.0,8,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Tricep Kickback",1,5.0,12,0,0,"",,
2024-01-24 13:39:35,"Push",1h 3m,"Tricep Kickback",2,5.0,12,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Tricep Kickback",3,5.0,10,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Tricep Kickback",4,5.0,10,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Front Raise (Dumbbell)",1,7.0,8,0,0,"Biset",,
2024-01-24 13:39:35,"Push",1h 3m,"Front Raise (Dumbbell)",2,7.0,8,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Front Raise (Dumbbell)",3,7.0,9,0,0,,,
2024-01-24 13:39:35,"Push",1h 3m,"Front Raise (Dumbbell)",4,7.0,9,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Shrug (Dumbbell)",1,28.0,10,0,0,"","",
2024-01-26 11:59:03,"Pull",58m,"Shrug (Dumbbell)",2,28.0,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Shrug (Dumbbell)",3,28.0,9,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Shrug (Dumbbell)",4,28.0,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Reverse Fly (Machine)",1,40.5,10,0,0,"",,
2024-01-26 11:59:03,"Pull",58m,"Reverse Fly (Machine)",2,40.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Reverse Fly (Machine)",3,36.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Reverse Fly (Machine)",4,36.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Seated Row (Machine)",1,40.0,12,0,0,"",,
2024-01-26 11:59:03,"Pull",58m,"Seated Row (Machine)",2,63.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Seated Row (Machine)",3,68.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Seated Row (Machine)",4,68.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Seated Row (Machine)",5,68.5,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Hanging Leg Raise",1,0,12,0,0,"",,
2024-01-26 11:59:03,"Pull",58m,"Hanging Leg Raise",2,0,10,0,0,,,
2024-01-26 11:59:03,"Pull",58m,"Hanging Leg Raise",3,0,8,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Reverse Fly (Machine)",1,35.5,10,0,0,"","",
2024-02-01 17:20:44,"Pull",1h 9m,"Reverse Fly (Machine)",2,40.5,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Reverse Fly (Machine)",3,45.5,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Seated Row (Machine)",1,40.0,12,0,0,"",,
2024-02-01 17:20:44,"Pull",1h 9m,"Seated Row (Machine)",2,67.5,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Seated Row (Machine)",3,67.5,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Seated Row (Machine)",4,68.5,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Lat Pulldown (Cable)",1,60.0,9,0,0,"",,
2024-02-01 17:20:44,"Pull",1h 9m,"Lat Pulldown (Cable)",2,50.0,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Lat Pulldown (Cable)",3,50.0,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Lat Pulldown (Cable)",4,50.0,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Back Extension",1,0.0,16,0,0,"",,
2024-02-01 17:20:44,"Pull",1h 9m,"Back Extension",2,0.0,16,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Back Extension",3,0.0,16,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Back Extension",4,0.0,16,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Hammer & Wide Curl biset",1,8.0,10,0,0,"",,
2024-02-01 17:20:44,"Pull",1h 9m,"Hammer & Wide Curl biset",2,8.0,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Hammer & Wide Curl biset",3,8.0,10,0,0,,,
2024-02-01 17:20:44,"Pull",1h 9m,"Hammer & Wide Curl biset",4,8.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Chest Fly",1,31.5,15,0,0,"","",
2024-02-04 15:51:08,"Push",1h 16m,"Chest Fly",2,40.5,12,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Chest Fly",3,40.5,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Chest Fly",4,36.5,9,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Bench Press (Barbell)",1,20.0,12,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Bench Press (Barbell)",3,60.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Bench Press (Barbell)",4,60.0,8,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Bench Press (Barbell)",5,55.0,8,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Front Raise (Dumbbell)",1,5.0,10,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Front Raise (Dumbbell)",2,7.0,8,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Front Raise (Dumbbell)",3,5.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Cable Two Arm Push Up",1,5.0,10,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Cable Two Arm Push Up",2,7.5,8,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Cable Two Arm Push Up",3,5.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Incline Bench Press (Dumbbell)",1,14.0,12,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Incline Bench Press (Dumbbell)",2,16.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Incline Bench Press (Dumbbell)",3,16.0,8,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Tricep Kickback",1,5.0,10,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Tricep Kickback",2,5.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Tricep Kickback",3,5.0,9,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Tricep Kickback",4,5.0,10,0,0,,,
2024-02-04 15:51:08,"Push",1h 16m,"Hanging Leg Raise",1,0,12,0,0,"",,
2024-02-04 15:51:08,"Push",1h 16m,"Hanging Leg Raise",2,0,12,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Seated Row (Machine)",1,31.5,12,0,0,"","",
2024-02-06 18:52:45,"Pull",54m,"Seated Row (Machine)",2,67.5,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Seated Row (Machine)",3,67.5,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Seated Row (Machine)",4,68.5,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Seated Row (Machine)",5,68.5,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Hammer & Wide Curl biset",1,8.0,10,0,0,"",,
2024-02-06 18:52:45,"Pull",54m,"Hammer & Wide Curl biset",2,8.0,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Hammer & Wide Curl biset",3,8.0,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Lat Pulldown (Machine)",1,49.5,10,0,0,"",,
2024-02-06 18:52:45,"Pull",54m,"Lat Pulldown (Machine)",2,70.0,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Lat Pulldown (Machine)",3,70.0,10,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Pull Up",1,0,7,0,0,"",,
2024-02-06 18:52:45,"Pull",54m,"Pull Up",2,10.0,7,0,0,,,
2024-02-06 18:52:45,"Pull",54m,"Front Raise (Dumbbell)",1,7.0,10,0,0,"Biset",,
2024-03-04 19:38:53,"Push",1h 2m,"Tricep Kickback",1,5.0,12,0,0,"","",
2024-03-04 19:38:53,"Push",1h 2m,"Tricep Kickback",2,5.0,12,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Tricep Kickback",3,5.0,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Press (Band)",1,7.5,12,0,0,"",,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Press (Band)",2,10.0,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Press (Band)",3,10.0,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Press (Band)",4,10.0,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Cable Two Arm Push Up",1,7.5,8,0,0,"",,
2024-03-04 19:38:53,"Push",1h 2m,"Cable Two Arm Push Up",2,7.5,8,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Cable Two Arm Push Up",3,7.5,8,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Shoulder Press (Machine)",1,27.5,10,0,0,"",,
2024-03-04 19:38:53,"Push",1h 2m,"Shoulder Press (Machine)",2,31.5,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Shoulder Press (Machine)",3,31.5,8,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Shoulder Press (Machine)",4,27.5,8,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Shoulder Press (Machine)",5,22.5,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Fly",1,40.5,10,0,0,"",,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Fly",2,40.5,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Fly",3,40.5,10,0,0,,,
2024-03-04 19:38:53,"Push",1h 2m,"Chest Fly",4,36.5,8,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Seated Row (Machine)",1,67.5,10,0,0,"","",
2024-03-06 11:13:22,"Pull",1h 23m,"Front Raise (Dumbbell)",1,6.0,8,0,0,"",,
2024-03-06 11:13:22,"Pull",1h 23m,"Front Raise (Dumbbell)",2,6.0,8,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Lat Pulldown (Machine)",1,40.5,12,0,0,"",,
2024-03-06 11:13:22,"Pull",1h 23m,"Lat Pulldown (Machine)",2,80.0,8,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Lat Pulldown (Machine)",3,80.0,8,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Iso-Lateral Row (Machine)",1,35.0,12,0,0,"",,
2024-03-06 11:13:22,"Pull",1h 23m,"Iso-Lateral Row (Machine)",2,60.0,9,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Iso-Lateral Row (Machine)",3,60.0,9,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Iso-Lateral Row (Machine)",4,50.0,10,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Preacher Curl (Barbell)",1,20.0,12,0,0,"",,
2024-03-06 11:13:22,"Pull",1h 23m,"Preacher Curl (Barbell)",2,20.0,12,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Preacher Curl (Barbell)",3,22.0,10,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Preacher Curl (Barbell)",4,20.0,10,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Hammer Curl (Dumbbell)",1,8.0,8,0,0,"",,
2024-03-06 11:13:22,"Pull",1h 23m,"Hammer Curl (Dumbbell)",2,8.0,9,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Hammer Curl (Dumbbell)",3,8.0,9,0,0,,,
2024-03-06 11:13:22,"Pull",1h 23m,"Hammer Curl (Dumbbell)",4,8.0,9,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Seated Leg Curl (Machine)",1,49.5,10,0,0,"","",
2024-03-08 16:57:13,"Legs",58m,"Seated Leg Curl (Machine)",2,49.5,10,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Seated Leg Curl (Machine)",3,50.0,10,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Leg Extension (Machine)",1,49.5,10,0,0,"",,
2024-03-08 16:57:13,"Legs",58m,"Leg Extension (Machine)",2,49.5,12,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Leg Extension (Machine)",3,54.5,10,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Leg Extension (Machine)",4,54.5,12,0,0,,,
2024-03-08 16:57:13,"Legs",58m,"Calf Press on Seated Leg Press",1,121.5,12,0,0,"",,
